Entity,CODE,Year,Value
Italy,ITA,1997,338400.00
Italy,ITA,1998,361200.00
Italy,ITA,1999,343000.00
Italy,ITA,2000,327000.00
Italy,ITA,2001,341200.00
Italy,ITA,2002,440000.00
Italy,ITA,2003,265017.00
Italy,ITA,2004,279355.00
Italy,ITA,2005,299844.00
Italy,ITA,2006,273816.00
Italy,ITA,2007,279504.00
Italy,ITA,2008,310604.00
Italy,ITA,2009,305100.00
Italy,ITA,2010,298469.00
Italy,ITA,2011,309483.00
Italy,ITA,2012,321598.00
Italy,ITA,2013,310551.00
Italy,ITA,2014,309889.00
Italy,ITA,2015,313038.19
Italy,ITA,2016,331859.32
Italy,ITA,2017,308625.35
Italy,ITA,2018,300130.00
Italy,ITA,2019,300700.00
Italy,ITA,2020,313250.00
Italy,ITA,2021,297830.00
Japan,JPN,1961,48.00
Japan,JPN,1962,48.00
Japan,JPN,1963,48.00
Japan,JPN,1964,51.00
Japan,JPN,1965,51.00
Japan,JPN,1966,51.00
Japan,JPN,1967,54.00
Japan,JPN,1968,54.00
Japan,JPN,1969,54.00
Japan,JPN,1970,54.00
Japan,JPN,1971,54.00
Japan,JPN,1972,54.00
Japan,JPN,1973,57.00
Japan,JPN,1974,57.00
Japan,JPN,1975,57.00
Japan,JPN,1976,57.00
Japan,JPN,1977,60.00
Japan,JPN,1978,75.00
Japan,JPN,1979,90.00
Japan,JPN,1980,111.00
Japan,JPN,1981,63.00
Japan,JPN,1982,87.00
Japan,JPN,1983,60.00
Japan,JPN,1984,30.00
Japan,JPN,1985,30.00
Japan,JPN,1986,33.00
Japan,JPN,1987,33.00
Japan,JPN,1988,51.00
Japan,JPN,1989,27.00
Japan,JPN,1990,30.00
Japan,JPN,1991,15.00
Japan,JPN,1992,15.00
Japan,JPN,1993,15.00
Japan,JPN,1994,15.00
Japan,JPN,1995,15.00
Japan,JPN,1996,15.00
Japan,JPN,1997,15.00
Japan,JPN,1998,12.00
Japan,JPN,1999,12.00
Japan,JPN,2000,12.00
Japan,JPN,2001,12.00
Japan,JPN,2002,12.00
Japan,JPN,2003,15.00
Japan,JPN,2004,14.49
Japan,JPN,2005,14.61
Japan,JPN,2006,15.00
Japan,JPN,2007,15.00
Japan,JPN,2008,13.43
Japan,JPN,2009,12.98
Japan,JPN,2010,13.17
Japan,JPN,2011,12.97
Japan,JPN,2012,12.75
Japan,JPN,2013,12.52
Japan,JPN,2014,12.14
Japan,JPN,2015,12.11
Japan,JPN,2016,11.77
Japan,JPN,2017,10.96
Japan,JPN,2018,10.63
Japan,JPN,2019,10.21
Japan,JPN,2020,9.83
Japan,JPN,2021,9.44
Jordan,JOR,1961,60.00
Jordan,JOR,1962,104.00
Jordan,JOR,1963,92.00
Jordan,JOR,1964,116.00
Jordan,JOR,1965,132.00
Jordan,JOR,1966,144.00
Jordan,JOR,1967,92.00
Jordan,JOR,1968,72.00
Jordan,JOR,1969,108.00
Jordan,JOR,1970,92.00
Jordan,JOR,1971,100.00
Jordan,JOR,1972,76.00
Jordan,JOR,1973,78.00
Jordan,JOR,1974,68.00
Jordan,JOR,1975,66.00
Jordan,JOR,1976,80.40
Jordan,JOR,1977,105.60
Jordan,JOR,1978,114.40
Jordan,JOR,1979,116.00
Jordan,JOR,1980,20.00
Jordan,JOR,1981,24.00
Jordan,JOR,1982,16.00
Jordan,JOR,1983,16.00
Jordan,JOR,1984,16.00
Jordan,JOR,1985,16.00
Jordan,JOR,1986,16.00
Jordan,JOR,1987,16.00
Jordan,JOR,1988,24.00
Jordan,JOR,1989,24.00
Jordan,JOR,1990,32.00
Jordan,JOR,1991,40.00
Jordan,JOR,1992,80.00
Jordan,JOR,1993,80.00
Jordan,JOR,1994,80.00
Jordan,JOR,1995,80.00
Jordan,JOR,1996,80.00
Jordan,JOR,1997,80.00
Jordan,JOR,1998,80.00
Jordan,JOR,1999,80.00
Jordan,JOR,2000,520.00
Jordan,JOR,2001,344.00
Jordan,JOR,2002,468.00
Jordan,JOR,2003,228.00
Jordan,JOR,2004,1320.00
Jordan,JOR,2005,432.00
Jordan,JOR,2006,1528.00
Jordan,JOR,2007,12.00
Jordan,JOR,2008,48.00
Jordan,JOR,2009,48.00
Jordan,JOR,2010,122.64
Jordan,JOR,2011,131.77
Jordan,JOR,2012,138.06
Jordan,JOR,2013,142.69
Jordan,JOR,2014,145.49
Jordan,JOR,2015,278.79
Jordan,JOR,2016,212.15
Jordan,JOR,2017,210.47
Jordan,JOR,2018,282.42
Jordan,JOR,2019,306.57
Jordan,JOR,2020,306.53
Jordan,JOR,2021,306.06
Kazakhstan,KAZ,2018,0.00
Kazakhstan,KAZ,2019,7685.00
Kazakhstan,KAZ,2020,6987.00
Kazakhstan,KAZ,2021,8182.74
Latvia,LVA,2018,20.00
Latvia,LVA,2021,20.00
Lithuania,LTU,1992,2979.46
Lithuania,LTU,1993,1504.90
Lithuania,LTU,1994,1780.89
Lithuania,LTU,1995,1612.63
Lithuania,LTU,1996,1599.03
Lithuania,LTU,1997,904.53
Lithuania,LTU,1998,1245.65
Lithuania,LTU,1999,1097.98
Lithuania,LTU,2000,1306.63
Lithuania,LTU,2001,995.30
Lithuania,LTU,2002,1354.59
Lithuania,LTU,2003,1497.04
Lithuania,LTU,2004,3588.00
Lithuania,LTU,2005,3585.00
Lithuania,LTU,2006,3925.00
Lithuania,LTU,2007,4568.00
Lithuania,LTU,2008,4646.00
Lithuania,LTU,2009,4323.00
Lithuania,LTU,2010,4494.00
Lithuania,LTU,2011,4913.00
Lithuania,LTU,2012,5435.00
Lithuania,LTU,2013,5367.00
Lithuania,LTU,2014,5891.00
Lithuania,LTU,2015,5130.00
Lithuania,LTU,2016,6412.00
Lithuania,LTU,2017,6860.00
Lithuania,LTU,2018,5010.00
Lithuania,LTU,2019,2938.00
Lithuania,LTU,2021,1890.00
Luxembourg,LUX,2018,0.00
Luxembourg,LUX,2019,0.00
Luxembourg,LUX,2020,0.00
Luxembourg,LUX,2021,0.00
Madagascar,MDG,1961,1680.00
Madagascar,MDG,1962,1890.00
Madagascar,MDG,1963,2100.00
Madagascar,MDG,1964,2310.00
Madagascar,MDG,1965,2520.00
Madagascar,MDG,1966,2730.00
Madagascar,MDG,1967,2940.00
Madagascar,MDG,1968,3360.00
Madagascar,MDG,1969,3780.00
Madagascar,MDG,1970,4200.00
Madagascar,MDG,1971,4620.00
Madagascar,MDG,1972,5040.00
Madagascar,MDG,1973,5460.00
Madagascar,MDG,1974,4620.00
Madagascar,MDG,1975,5040.00
Madagascar,MDG,1976,4620.00
Madagascar,MDG,1977,4620.00
Madagascar,MDG,1978,5670.00
Madagascar,MDG,1979,5880.00
Madagascar,MDG,1980,4620.00
Madagascar,MDG,1981,5040.00
Madagascar,MDG,1982,4620.00
Madagascar,MDG,1983,4200.00
Madagascar,MDG,1984,4200.00
Madagascar,MDG,1985,5460.00
Madagascar,MDG,1986,5880.00
Madagascar,MDG,1987,4620.00
Madagascar,MDG,1988,5460.00
Madagascar,MDG,1989,5040.00
Madagascar,MDG,1990,5880.00
Madagascar,MDG,1991,5880.00
Madagascar,MDG,1992,5880.00
Madagascar,MDG,1993,5880.00
Madagascar,MDG,1994,6300.00
Madagascar,MDG,1995,6510.00
Madagascar,MDG,1996,6720.00
Madagascar,MDG,1997,7140.00
Madagascar,MDG,1998,7560.00
Madagascar,MDG,1999,7980.00
Madagascar,MDG,2000,8400.00
Madagascar,MDG,2001,7980.00
Madagascar,MDG,2002,8400.00
Madagascar,MDG,2003,8400.00
Madagascar,MDG,2004,8400.00
Madagascar,MDG,2005,8400.00
Madagascar,MDG,2006,8400.00
Madagascar,MDG,2007,8400.00
Madagascar,MDG,2008,8820.00
Madagascar,MDG,2009,9030.00
Madagascar,MDG,2010,9210.00
Madagascar,MDG,2011,9420.00
Madagascar,MDG,2012,9420.00
Madagascar,MDG,2013,9210.00
Madagascar,MDG,2014,9422.25
Madagascar,MDG,2015,9573.05
Madagascar,MDG,2016,9718.13
Madagascar,MDG,2017,9849.29
Madagascar,MDG,2018,9915.14
Madagascar,MDG,2019,9934.90
Madagascar,MDG,2020,9999.73
Madagascar,MDG,2021,10064.57
Malta,MLT,1966,15.54
Malta,MLT,1967,19.32
Malta,MLT,1968,29.40
Malta,MLT,1969,13.02
Malta,MLT,1970,29.40
Malta,MLT,1971,10.92
Malta,MLT,1972,24.36
Malta,MLT,1973,37.38
Malta,MLT,1974,27.30
Malta,MLT,1975,49.14
Malta,MLT,1976,48.30
Malta,MLT,1977,47.46
Malta,MLT,1978,50.40
Malta,MLT,1979,105.00
Malta,MLT,1980,67.20
Malta,MLT,1981,67.20
Malta,MLT,1982,75.60
Malta,MLT,1983,84.00
Malta,MLT,1984,84.00
Malta,MLT,1985,84.00
Malta,MLT,1986,84.00
Malta,MLT,1987,88.20
Malta,MLT,1988,88.20
Malta,MLT,1989,88.20
Malta,MLT,1990,88.20
Malta,MLT,1991,84.00
Malta,MLT,1992,71.40
Malta,MLT,1993,71.40
Malta,MLT,1994,71.40
Malta,MLT,1995,75.60
Malta,MLT,1996,168.00
Malta,MLT,1997,294.00
Malta,MLT,1998,159.60
Malta,MLT,1999,147.00
Malta,MLT,2000,147.00
Malta,MLT,2001,147.00
Malta,MLT,2002,294.00
Malta,MLT,2003,105.00
Malta,MLT,2004,147.00
Malta,MLT,2005,147.00
Malta,MLT,2006,168.00
Malta,MLT,2007,147.00
Malta,MLT,2008,168.00
Malta,MLT,2009,168.00
Malta,MLT,2010,168.00
Malta,MLT,2011,168.00
Malta,MLT,2012,175.35
Malta,MLT,2013,197.98
Malta,MLT,2014,145.60
Malta,MLT,2015,144.43
Malta,MLT,2016,136.97
Malta,MLT,2017,0.00
Malta,MLT,2018,0.00
Malta,MLT,2019,0.00
Malta,MLT,2020,0.00
Malta,MLT,2021,0.00
Mauritius,MUS,1961,3.50
Mauritius,MUS,1962,3.50
Mauritius,MUS,1963,3.50
Mauritius,MUS,1964,3.50
Mauritius,MUS,1965,3.50
Mauritius,MUS,1966,3.50
Mauritius,MUS,1967,3.50
Mauritius,MUS,1968,3.50
Mauritius,MUS,1969,3.50
Mauritius,MUS,1970,3.50
Mauritius,MUS,1971,3.50
Mauritius,MUS,1972,3.50
Mauritius,MUS,1973,3.50
Mauritius,MUS,1974,3.50
Mauritius,MUS,1975,3.50
Mauritius,MUS,1976,3.50
Mauritius,MUS,1977,3.50
Mauritius,MUS,1978,3.50
Mauritius,MUS,1979,3.50
Mauritius,MUS,1980,3.50
Mauritius,MUS,1981,3.50
Mauritius,MUS,1982,3.50
Mauritius,MUS,1983,3.50
Mauritius,MUS,1984,3.50
Mauritius,MUS,1985,3.50
Mauritius,MUS,1986,3.50
Mauritius,MUS,1987,3.50
Mauritius,MUS,1988,3.50
Mauritius,MUS,1989,3.50
Mauritius,MUS,1990,3.50
Mauritius,MUS,1991,3.50
Mauritius,MUS,1992,3.50
Mauritius,MUS,1993,3.50
Mauritius,MUS,1994,3.50
Mauritius,MUS,1995,3.50
Mauritius,MUS,1996,3.50
Mauritius,MUS,1997,3.50
Mauritius,MUS,1998,3.50
Mauritius,MUS,1999,3.50
Mauritius,MUS,2000,3.50
Mauritius,MUS,2001,3.50
Mauritius,MUS,2002,3.50
Mauritius,MUS,2003,3.50
Mauritius,MUS,2004,3.50
Mauritius,MUS,2005,3.50
Mauritius,MUS,2006,3.50
Mauritius,MUS,2007,3.50
Mauritius,MUS,2008,3.50
Mauritius,MUS,2009,3.50
Mauritius,MUS,2010,3.50
Mauritius,MUS,2011,3.50
Mauritius,MUS,2012,3.51
Mauritius,MUS,2013,3.52
Mauritius,MUS,2014,3.54
Mauritius,MUS,2015,3.54
Mauritius,MUS,2016,3.05
Mauritius,MUS,2017,3.21
Mauritius,MUS,2018,3.45
Mauritius,MUS,2019,3.44
Mauritius,MUS,2020,3.43
Mauritius,MUS,2021,3.43
Mexico,MEX,1961,13860.00
Mexico,MEX,1962,14190.00
Mexico,MEX,1963,14520.00
Mexico,MEX,1964,14850.00
Mexico,MEX,1965,15180.00
Mexico,MEX,1966,15510.00
Mexico,MEX,1967,15840.00
Mexico,MEX,1968,15840.00
Mexico,MEX,1969,16500.00
Mexico,MEX,1970,18150.00
Mexico,MEX,1971,19140.00
Mexico,MEX,1972,19800.00
Mexico,MEX,1973,23100.00
Mexico,MEX,1974,27498.90
Mexico,MEX,1975,30798.90
Mexico,MEX,1976,33000.00
Mexico,MEX,1977,33000.00
Mexico,MEX,1978,33871.20
Mexico,MEX,1979,33871.20
Mexico,MEX,1980,33891.00
Mexico,MEX,1981,34320.00
Mexico,MEX,1982,36300.00
Mexico,MEX,1983,37290.00
Mexico,MEX,1984,38824.50
Mexico,MEX,1985,40576.80
Mexico,MEX,1986,33841.50
Mexico,MEX,1987,29112.60
Mexico,MEX,1988,29498.70
Mexico,MEX,1989,22977.90
Mexico,MEX,1990,24594.90
Mexico,MEX,1991,20568.90
Mexico,MEX,1992,13002.00
Mexico,MEX,1993,12012.00
Mexico,MEX,1994,9240.00
Mexico,MEX,1995,10890.00
Mexico,MEX,1996,11055.00
Mexico,MEX,1997,14190.00
Mexico,MEX,1998,22434.00
Mexico,MEX,1999,22951.00
Mexico,MEX,2000,23485.00
Mexico,MEX,2001,24266.00
Mexico,MEX,2002,26909.00
Mexico,MEX,2003,25387.00
Mexico,MEX,2004,24377.00
Mexico,MEX,2005,23781.00
Mexico,MEX,2006,21387.00
Mexico,MEX,2007,21706.00
Mexico,MEX,2008,23814.00
Mexico,MEX,2009,20875.00
Mexico,MEX,2010,20852.00
Mexico,MEX,2011,21109.00
Mexico,MEX,2012,20640.00
Mexico,MEX,2013,17276.00
Mexico,MEX,2014,19237.00
Mexico,MEX,2015,18971.00
Mexico,MEX,2016,16758.76
Mexico,MEX,2017,16329.00
Mexico,MEX,2018,17082.30
Mexico,MEX,2019,16867.85
Mexico,MEX,2020,17083.31
Mexico,MEX,2021,18315.32
Morocco,MAR,1990,17000.00
Morocco,MAR,1999,0.00
Morocco,MAR,2000,3000.00
Morocco,MAR,2001,5000.00
Morocco,MAR,2002,10500.00
Morocco,MAR,2003,12000.00
Morocco,MAR,2004,17500.00
Morocco,MAR,2005,38000.00
Morocco,MAR,2006,30000.00
Morocco,MAR,2007,40000.00
Morocco,MAR,2008,50000.00
Morocco,MAR,2009,60000.00
Morocco,MAR,2010,70000.00
Morocco,MAR,2011,80000.00
Morocco,MAR,2012,70000.00
Morocco,MAR,2013,75000.00
Morocco,MAR,2014,78000.00
Morocco,MAR,2015,90000.00
Morocco,MAR,2016,90000.00
Morocco,MAR,2017,90000.00
Morocco,MAR,2018,100000.00
Morocco,MAR,2019,107000.00
Morocco,MAR,2020,100000.00
Morocco,MAR,2021,115000.00
Myanmar,MMR,1961,6.00
Myanmar,MMR,1962,5.70
Myanmar,MMR,1963,6.30
Myanmar,MMR,1964,6.00
Myanmar,MMR,1965,12.00
Myanmar,MMR,1966,9.00
Myanmar,MMR,1967,9.00
Myanmar,MMR,1968,9.00
Myanmar,MMR,1969,9.00
Myanmar,MMR,1970,9.00
Myanmar,MMR,1971,9.00
Myanmar,MMR,1972,9.00
Myanmar,MMR,1973,12.00
Myanmar,MMR,1974,9.00
Myanmar,MMR,1975,9.00
Myanmar,MMR,1976,9.00
Myanmar,MMR,1977,9.00
Myanmar,MMR,1978,9.00
Myanmar,MMR,1979,9.00
Myanmar,MMR,1980,9.00
Myanmar,MMR,1981,12.00
Myanmar,MMR,1982,12.00
Myanmar,MMR,1983,12.00
Myanmar,MMR,1984,12.00
Myanmar,MMR,1985,15.00
Myanmar,MMR,1986,15.00
Myanmar,MMR,1987,15.00
Myanmar,MMR,1988,15.00
Myanmar,MMR,1989,12.00
Myanmar,MMR,1990,12.00
Myanmar,MMR,1991,9.00
Myanmar,MMR,1992,12.00
Myanmar,MMR,1993,6.00
Myanmar,MMR,1994,6.00
Myanmar,MMR,1995,6.00
Myanmar,MMR,1996,6.00
Myanmar,MMR,1997,6.00
Myanmar,MMR,1998,6.00
Myanmar,MMR,1999,6.00
Myanmar,MMR,2000,6.00
Myanmar,MMR,2001,6.00
Myanmar,MMR,2002,6.00
Myanmar,MMR,2003,6.00
Myanmar,MMR,2004,6.00
Myanmar,MMR,2005,6.13
Myanmar,MMR,2006,6.00
Myanmar,MMR,2007,6.00
Myanmar,MMR,2008,6.00
Myanmar,MMR,2009,6.00
Myanmar,MMR,2010,9.00
Myanmar,MMR,2011,9.00
Myanmar,MMR,2012,9.00
Myanmar,MMR,2013,9.00
Myanmar,MMR,2014,9.00
Myanmar,MMR,2015,8.74
Myanmar,MMR,2016,8.59
Myanmar,MMR,2017,8.47
Myanmar,MMR,2018,8.71
Myanmar,MMR,2019,8.96
Myanmar,MMR,2020,9.09
Myanmar,MMR,2021,9.22
Netherlands,NLD,1977,14000.00
Netherlands,NLD,1978,11304.00
Netherlands,NLD,1979,13939.00
Netherlands,NLD,1980,14854.00
Netherlands,NLD,1981,12100.00
Netherlands,NLD,1982,10612.00
Netherlands,NLD,1983,11622.00
Netherlands,NLD,1984,13976.00
Netherlands,NLD,1985,15863.00
Netherlands,NLD,1986,20396.00
Netherlands,NLD,1987,25000.00
Netherlands,NLD,1988,27000.00
Netherlands,NLD,1989,27000.00
Netherlands,NLD,1990,30000.00
Netherlands,NLD,1991,31000.00
Netherlands,NLD,1992,34000.00
Netherlands,NLD,1993,32000.00
Netherlands,NLD,1994,32000.00
Netherlands,NLD,1995,32000.00
Netherlands,NLD,1996,36000.00
Netherlands,NLD,1997,39000.00
Netherlands,NLD,1998,42000.00
Netherlands,NLD,1999,43000.00
Netherlands,NLD,2000,54700.00
Netherlands,NLD,2001,56500.00
Netherlands,NLD,2002,60600.00
Netherlands,NLD,2003,50000.00
Netherlands,NLD,2004,57477.00
Netherlands,NLD,2005,58692.00
Netherlands,NLD,2006,58038.00
Netherlands,NLD,2007,52000.00
Netherlands,NLD,2008,52684.00
Netherlands,NLD,2009,58060.00
Netherlands,NLD,2010,57100.00
Netherlands,NLD,2011,58000.00
Netherlands,NLD,2012,60500.00
Netherlands,NLD,2013,65629.86
Netherlands,NLD,2014,51435.84
Netherlands,NLD,2015,58209.03
Netherlands,NLD,2016,49801.68
Netherlands,NLD,2017,44503.28
Netherlands,NLD,2018,0.00
Netherlands,NLD,2019,0.00
Netherlands,NLD,2020,0.00
Netherlands,NLD,2021,0.00
New Zealand,NZL,1961,750.00
New Zealand,NZL,1962,775.00
New Zealand,NZL,1963,800.00
New Zealand,NZL,1964,825.00
New Zealand,NZL,1965,850.00
New Zealand,NZL,1966,875.00
New Zealand,NZL,1967,900.00
New Zealand,NZL,1968,950.00
New Zealand,NZL,1969,1000.00
New Zealand,NZL,1970,1000.00
New Zealand,NZL,1971,1100.00
New Zealand,NZL,1972,1250.00
New Zealand,NZL,1973,1250.00
New Zealand,NZL,1974,1250.00
New Zealand,NZL,1975,1250.00
New Zealand,NZL,1976,1250.00
New Zealand,NZL,1977,1600.00
New Zealand,NZL,1978,1600.00
New Zealand,NZL,1979,1725.00
New Zealand,NZL,1980,1550.00
New Zealand,NZL,1981,3175.00
New Zealand,NZL,1982,525.00
New Zealand,NZL,1983,800.00
New Zealand,NZL,1984,950.00
New Zealand,NZL,1985,950.00
New Zealand,NZL,1986,950.00
New Zealand,NZL,1987,950.00
New Zealand,NZL,1988,1305.00
New Zealand,NZL,1989,1065.00
New Zealand,NZL,1990,1365.00
New Zealand,NZL,1991,1955.00
New Zealand,NZL,1992,1405.00
New Zealand,NZL,1993,850.00
New Zealand,NZL,1994,1150.00
New Zealand,NZL,1995,1150.00
New Zealand,NZL,1996,1150.00
New Zealand,NZL,1997,1150.00
New Zealand,NZL,1998,960.00
New Zealand,NZL,1999,990.00
New Zealand,NZL,2000,1050.00
New Zealand,NZL,2001,1100.00
New Zealand,NZL,2002,1100.00
New Zealand,NZL,2003,1150.00
New Zealand,NZL,2004,1150.00
New Zealand,NZL,2005,1150.00
New Zealand,NZL,2006,1250.00
New Zealand,NZL,2007,1250.00
New Zealand,NZL,2008,1250.00
New Zealand,NZL,2009,1250.00
New Zealand,NZL,2010,1250.00
New Zealand,NZL,2011,1250.00
New Zealand,NZL,2012,1250.00
New Zealand,NZL,2013,1253.71
New Zealand,NZL,2014,1248.53
New Zealand,NZL,2015,1232.87
New Zealand,NZL,2016,1226.87
New Zealand,NZL,2017,1223.15
New Zealand,NZL,2018,1230.98
New Zealand,NZL,2019,1239.10
New Zealand,NZL,2020,1243.08
New Zealand,NZL,2021,1247.07
North Macedonia,MKD,1993,0.00
North Macedonia,MKD,1994,0.00
North Macedonia,MKD,1995,0.00
North Macedonia,MKD,1996,0.00
North Macedonia,MKD,1997,0.00
North Macedonia,MKD,1998,0.00
North Macedonia,MKD,1999,0.00
North Macedonia,MKD,2000,0.00
North Macedonia,MKD,2001,0.00
North Macedonia,MKD,2002,0.00
North Macedonia,MKD,2003,0.00
North Macedonia,MKD,2004,0.00
North Macedonia,MKD,2005,0.00
North Macedonia,MKD,2006,0.00
North Macedonia,MKD,2007,0.00
North Macedonia,MKD,2008,0.00
North Macedonia,MKD,2009,0.00
North Macedonia,MKD,2010,0.00
North Macedonia,MKD,2011,0.00
North Macedonia,MKD,2012,0.00
North Macedonia,MKD,2013,0.00
North Macedonia,MKD,2014,0.00
North Macedonia,MKD,2015,0.00
North Macedonia,MKD,2016,0.00
North Macedonia,MKD,2017,0.00
North Macedonia,MKD,2018,0.00
North Macedonia,MKD,2019,0.00
North Macedonia,MKD,2020,0.00
North Macedonia,MKD,2021,0.00
Norway,NOR,1991,1606.00
Norway,NOR,1992,1892.00
Norway,NOR,1993,3134.00
Norway,NOR,1994,3087.00
Norway,NOR,1995,4025.00
Norway,NOR,1996,4751.00
Norway,NOR,1997,3928.00
Norway,NOR,1998,3406.00
Norway,NOR,1999,4174.00
Norway,NOR,2000,4603.00
Norway,NOR,2001,4711.00
Norway,NOR,2002,5088.00
Norway,NOR,2003,5901.00
Norway,NOR,2004,6795.00
Norway,NOR,2005,6387.00
Norway,NOR,2006,6911.00
Norway,NOR,2007,7117.00
Norway,NOR,2008,8792.00
Norway,NOR,2009,10153.00
Norway,NOR,2010,8485.00
Norway,NOR,2011,9006.00
Norway,NOR,2012,9851.00
Norway,NOR,2013,9856.00
Norway,NOR,2014,10576.00
Norway,NOR,2015,10920.00
Norway,NOR,2016,10303.00
Norway,NOR,2017,9319.00
Norway,NOR,2018,7595.00
Norway,NOR,2019,7619.00
Norway,NOR,2020,8137.00
Norway,NOR,2021,8396.44
Papua New Guinea,PNG,1961,1.30
Papua New Guinea,PNG,1962,1.30
Papua New Guinea,PNG,1963,1.30
Papua New Guinea,PNG,1964,1.30
Papua New Guinea,PNG,1965,1.30
Papua New Guinea,PNG,1966,1.30
Papua New Guinea,PNG,1967,1.30
Papua New Guinea,PNG,1968,1.30
Papua New Guinea,PNG,1969,1.30
Papua New Guinea,PNG,1970,1.30
Papua New Guinea,PNG,1971,1.30
Papua New Guinea,PNG,1972,1.30
Papua New Guinea,PNG,1973,1.30
Papua New Guinea,PNG,1974,1.30
Papua New Guinea,PNG,1975,1.30
Papua New Guinea,PNG,1976,1.30
Papua New Guinea,PNG,1977,1.30
Papua New Guinea,PNG,1978,1.30
Papua New Guinea,PNG,1979,1.30
Papua New Guinea,PNG,1980,9.10
Papua New Guinea,PNG,1981,5.20
Papua New Guinea,PNG,1982,5.20
Papua New Guinea,PNG,1983,3.90
Papua New Guinea,PNG,1984,5.20
Papua New Guinea,PNG,1985,6.50
Papua New Guinea,PNG,1986,5.20
Papua New Guinea,PNG,1987,6.50
Papua New Guinea,PNG,1988,5.20
Papua New Guinea,PNG,1989,5.20
Papua New Guinea,PNG,1990,5.20
Papua New Guinea,PNG,1991,5.20
Papua New Guinea,PNG,1992,5.20
Papua New Guinea,PNG,1993,6.50
Papua New Guinea,PNG,1994,6.50
Papua New Guinea,PNG,1995,6.50
Papua New Guinea,PNG,1996,7.80
Papua New Guinea,PNG,1997,7.80
Papua New Guinea,PNG,1998,9.10
Papua New Guinea,PNG,1999,10.40
Papua New Guinea,PNG,2000,10.40
Papua New Guinea,PNG,2001,11.70
Papua New Guinea,PNG,2002,13.00
Papua New Guinea,PNG,2003,13.00
Papua New Guinea,PNG,2004,14.30
Papua New Guinea,PNG,2005,14.30
Papua New Guinea,PNG,2006,14.30
Papua New Guinea,PNG,2007,14.30
Papua New Guinea,PNG,2008,15.60
Papua New Guinea,PNG,2009,15.60
Papua New Guinea,PNG,2010,16.90
Papua New Guinea,PNG,2011,18.20
Papua New Guinea,PNG,2012,19.52
Papua New Guinea,PNG,2013,19.55
Papua New Guinea,PNG,2014,19.62
Papua New Guinea,PNG,2015,19.96
Papua New Guinea,PNG,2016,20.45
Papua New Guinea,PNG,2017,21.02
Papua New Guinea,PNG,2018,22.18
Papua New Guinea,PNG,2019,22.62
Papua New Guinea,PNG,2020,23.18
Papua New Guinea,PNG,2021,23.75
Paraguay,PRY,1961,120.00
Paraguay,PRY,1962,129.00
Paraguay,PRY,1963,132.00
Paraguay,PRY,1964,141.00
Paraguay,PRY,1965,150.00
Paraguay,PRY,1966,156.00
Paraguay,PRY,1967,162.00
Paraguay,PRY,1968,138.00
Paraguay,PRY,1969,120.00
Paraguay,PRY,1970,108.00
Paraguay,PRY,1971,105.00
Paraguay,PRY,1972,129.00
Paraguay,PRY,1973,141.00
Paraguay,PRY,1974,150.00
Paraguay,PRY,1975,156.00
Paraguay,PRY,1976,150.00
Paraguay,PRY,1977,150.00
Paraguay,PRY,1978,156.00
Paraguay,PRY,1979,156.00
Paraguay,PRY,1980,174.00
Paraguay,PRY,1981,198.00
Paraguay,PRY,1982,210.00
Paraguay,PRY,1983,210.00
Paraguay,PRY,1984,210.00
Paraguay,PRY,1985,210.00
Paraguay,PRY,1986,219.00
Paraguay,PRY,1987,231.00
Paraguay,PRY,1988,234.00
Paraguay,PRY,1989,240.00
Paraguay,PRY,1990,240.00
Paraguay,PRY,1991,285.00
Paraguay,PRY,1992,294.00
Paraguay,PRY,1993,360.00
Paraguay,PRY,1994,375.00
Paraguay,PRY,1995,384.00
Paraguay,PRY,1996,390.00
Paraguay,PRY,1997,396.00
Paraguay,PRY,1998,405.00
Paraguay,PRY,1999,405.00
Paraguay,PRY,2000,408.00
Paraguay,PRY,2001,534.00
Paraguay,PRY,2002,435.00
Paraguay,PRY,2003,450.00
Paraguay,PRY,2004,465.00
Paraguay,PRY,2005,480.00
Paraguay,PRY,2006,480.00
Paraguay,PRY,2007,495.00
Paraguay,PRY,2008,510.00
Paraguay,PRY,2009,510.00
Paraguay,PRY,2010,510.00
Paraguay,PRY,2011,510.00
Paraguay,PRY,2012,525.00
Paraguay,PRY,2013,525.00
Paraguay,PRY,2014,525.00
Paraguay,PRY,2015,540.00
Paraguay,PRY,2016,564.00
Paraguay,PRY,2017,570.00
Paraguay,PRY,2018,581.72
Paraguay,PRY,2019,577.34
Paraguay,PRY,2020,584.21
Paraguay,PRY,2021,589.19
Philippines,PHL,1961,144.00
Philippines,PHL,1962,261.00
Philippines,PHL,1963,360.00
Philippines,PHL,1964,333.00
Philippines,PHL,1965,337.50
Philippines,PHL,1966,459.00
Philippines,PHL,1967,427.50
Philippines,PHL,1968,468.00
Philippines,PHL,1969,445.50
Philippines,PHL,1970,508.50
Philippines,PHL,1971,468.00
Philippines,PHL,1972,486.00
Philippines,PHL,1973,504.00
Philippines,PHL,1974,526.50
Philippines,PHL,1975,562.50
Philippines,PHL,1976,594.00
Philippines,PHL,1977,630.00
Philippines,PHL,1978,670.50
Philippines,PHL,1979,720.00
Philippines,PHL,1980,765.00
Philippines,PHL,1981,765.00
Philippines,PHL,1982,810.00
Philippines,PHL,1983,900.00
